distance,mean_norm_contact
4360000,0.000300189847621698
4400000,0.000297782906756987
4440000,0.000296058655987283
4480000,0.000294950007162497
4520000,0.000292556180201415
4560000,0.000290042027150061
4600000,0.000288777609240046
4640000,0.000288649315894581
4680000,0.000284249876184267
4720000,0.000284518505034507
4760000,0.000280310411217042
4800000,0.000281144169735003
4840000,0.000279182591018927
4880000,0.000278804084945071
4920000,0.000278086541277659
4960000,0.000275860659276587
5e+06,0.000274317400245126
5040000,0.000273202269380944
5080000,0.000272839346745345
5120000,0.000270296154227909
5160000,0.000269719811878214
5200000,0.000266890076588337
5240000,0.000267230764029865
5280000,0.000268120521852483
5320000,0.000265739708682449
5360000,0.000263520639623047
5400000,0.000262033977762002
5440000,0.000262465372142824
5480000,0.000261532093864903
5520000,0.000261973919161191
5560000,0.000261522748448013
5600000,0.000260283682621328
5640000,0.000257455373618606
5680000,0.000256995249566175
5720000,0.000253976591696466
5760000,0.000255864701229126
5800000,0.000254980188469132
5840000,0.000256561109577707
5880000,0.000254366445245731
5920000,0.00025449174661111
5960000,0.000251487830205228
6e+06,0.000249704670282539
6040000,0.000250201285376926
6080000,0.000249755329718142
6120000,0.000248857286161301
6160000,0.000249385896491473
6200000,0.00024688829306217
6240000,0.000245787534122546
6280000,0.000246645965155651
6320000,0.000246114212129423
6360000,0.000245175887404497
6400000,0.000244004942391242
6440000,0.00024234045010135
6480000,0.000242250809593539
6520000,0.000240226968282068
6560000,0.000240320975450868
6600000,0.000239385950294122
6640000,0.000241108117290996
6680000,0.000238689909522106
6720000,0.000238530166940822
6760000,0.000238021722785835
6800000,0.000236831696316148
6840000,0.000235904293636686
6880000,0.00023695923894704
6920000,0.000235039392649114
6960000,0.00023463666769843
7e+06,0.000234376590351847
7040000,0.000233416103961353
7080000,0.000233977909162098
7120000,0.000232910026616218
7160000,0.000232530615178157
7200000,0.000231500416515893
7240000,0.000231079955189877
7280000,0.000232267958180108
7320000,0.000230068626456019
7360000,0.0002289421839773
7400000,0.000229156122673787
7440000,0.000228708632924008
7480000,0.000229412171903944
7520000,0.000233007287969846
7560000,0.000227195102038392
7600000,0.000227945679631489
7640000,0.00022704954826197
7680000,0.000227434002016762
7720000,0.000226839026935675
7760000,0.00022700670276286
7800000,0.000226606778747362
7840000,0.000225081219044007
7880000,0.00022472366705554
7920000,0.000223444906145901
7960000,0.000225176660758837
8e+06,0.000223957244471076
8040000,0.000224015621365257
8080000,0.000223294223915819
8120000,0.000223687635158677
8160000,0.000222672106806856
8200000,0.000222337799175814
8240000,0.000220988988199312
8280000,0.000220715570175245
8320000,0.000220593872745617
8360000,0.000219874773711004
8400000,0.000221634230119493
8440000,0.000219911508163624
8480000,0.000219707254827753
8520000,0.000218353933292659
8560000,0.00021897517671994
8600000,0.000217757169899488
8640000,0.000217708302383395
8680000,0.000217451942087093
8720000,0.000216382037052915
8760000,0.000217888821036258
8800000,0.000216435430193364
8840000,0.000216276395861358
8880000,0.000215097577107533
8920000,0.000215664867001741
8960000,0.00021551099724912
9e+06,0.000216092599154456
9040000,0.000214589877716124
9080000,0.000214567950224864
9120000,0.000215564421620538
9160000,0.000214332551231207
9200000,0.000214625519568486
9240000,0.000212771463160423
9280000,0.000213978284488327
9320000,0.000212665502709159
9360000,0.000212515690619441
9400000,0.000212691076040165
9440000,0.000212065559393399
9480000,0.000211427826584956
9520000,0.000211270974584743
9560000,0.000211074044520641
9600000,0.000212370707700581
9640000,0.00021100268118972
9680000,0.000209912886149688
9720000,0.000211663231031353
9760000,0.00021036334294882
9800000,0.000210544684976509
9840000,0.000210780430761375
9880000,0.000209402335735691
9920000,0.0002106798274942
9960000,0.000208994996129949
1e+07,0.000206278567193215
10040000,0.000208956058541619
10080000,0.000208403117989588
10120000,0.000208288646168098
10160000,0.000208354485895492
10200000,0.000208027702641358
10240000,0.000206452378267857
10280000,0.000207579733723889
10320000,0.000207112782525579
10360000,0.000207435707854086
10400000,0.00020662264235334
10440000,0.000207594040573791
10480000,0.000206296424279301
10520000,0.000206589522787002
10560000,0.000206976695236185
10600000,0.000207136444118833
10640000,0.000206720214988951
10680000,0.000205501688636866
10720000,0.000205362316640508
10760000,0.000206006366294588
10800000,0.000204613600434377
10840000,0.000205042383321754
10880000,0.000206076323875908
10920000,0.000205226665999229
10960000,0.0002056941948897
1.1e+07,0.000204660122785578
11040000,0.00020403885354462
11080000,0.000203795011564781
11120000,0.000204399960314103
11160000,0.000204262351220857
11200000,0.000203408745205152
11240000,0.000203899177025253
11280000,0.000203803517282794
11320000,0.000204152525750354
11360000,0.000203538114663747
11400000,0.000203133068664609
11440000,0.000203417842932551
11480000,0.000203025521695354
11520000,0.000204952132430215
11560000,0.000203489728501198
11600000,0.000202520933022154
11640000,0.000202525964409487
11680000,0.000202027585493902
11720000,0.000201802824867224
11760000,0.00020283095749578
11800000,0.000201638649634109
11840000,0.000202673021542214
11880000,0.000202893679986356
11920000,0.000202781129169829
11960000,0.000201536913663596
1.2e+07,0.00020124880611709
12040000,0.000202590637659546
12080000,0.000201796099365577
12120000,0.000201160193019527
12160000,0.000200587884557519
12200000,0.00020213271343162
12240000,0.000202127841379944
12280000,0.000200605143295116
12320000,0.000200373644118831
12360000,0.000199827439653873
12400000,0.000200219128593845
12440000,0.000200434738159175
12480000,0.000200479816192345
12520000,0.000200744598541089
12560000,0.000200714543563361
12600000,0.000199487579033614
12640000,0.000199619195658381
12680000,0.000200008577281759
12720000,0.000198999520605008
12760000,0.000199457545775079
12800000,0.000200776545669038
12840000,0.000199605259929536
12880000,0.000199313143109414
12920000,0.000198784414895342
12960000,0.000197911409429907
1.3e+07,0.000199747893819398
13040000,0.000199332241011804
13080000,0.000199145614258898
13120000,0.000198089091517271
13160000,0.000198740598120465
13200000,0.000197975026648635
13240000,0.000197540157993666
13280000,0.000197353830729183
13320000,0.000199673203666792
13360000,0.000198881274050575
13400000,0.000199767491308527
13440000,0.000198753371176474
13480000,0.000198079155997752
13520000,0.000198245338146112
13560000,0.000200077753290231
13600000,0.000197199690482414
13640000,0.000196960717576589
13680000,0.00019686914605708
13720000,0.000197038523222984
13760000,0.000197126605999651
13800000,0.000197639185303927
13840000,0.000195007195291052
13880000,0.000195725988955663
13920000,0.000194589783887773
13960000,0.000195612825554502
1.4e+07,0.000195696140676165
14040000,0.000195933275476787
14080000,0.000195433893750794
14120000,0.000195079138868697
14160000,0.000195704561855519
14200000,0.000195216774756022
14240000,0.000195600668195366
14280000,0.000194732662884945
14320000,0.000194643412454973
14360000,0.000193957668281224
14400000,0.000194274210087071
14440000,0.000195215046673287
14480000,0.000194847713245701
14520000,0.000194845827190083
14560000,0.00019434933678961
14600000,0.000194098817367896
14640000,0.000194106260635819
14680000,0.000194375225365989
14720000,0.00019462843911253
14760000,0.000194157252411633
14800000,0.000194036843638382
14840000,0.000192796036965323
14880000,0.000193627999534275
14920000,0.000193395693733583
14960000,0.000192814481701184
1.5e+07,0.000193770722763627
15040000,0.000193907444070308
15080000,0.000193143989925018
15120000,0.000193574194477078
15160000,0.000192569017906696
15200000,0.00019299132918978
15240000,0.000192402949118771
15280000,0.000193990930885933
15320000,0.00019225165292887
15360000,0.000192752214351202
15400000,0.000192640403216979
15440000,0.000192626870012021
15480000,0.000193409540823242
15520000,0.000190907016833236
15560000,0.000191349175387455
15600000,0.000192614437613807
15640000,0.000192426873427852
15680000,0.000192462336224903
15720000,0.000191544877246537
15760000,0.000192709786881296
15800000,0.000192428192404069
15840000,0.000194114626417401
15880000,0.000191737993298908
15920000,0.000191324014365795
15960000,0.000191234222238247
1.6e+07,0.000192429905409308
16040000,0.000192485587674645
16080000,0.000194022498432037
16120000,0.000190462747005348
16160000,0.000192266628833817
16200000,0.000191909692538323
16240000,0.000191731192314228
16280000,0.000190947885512185
16320000,0.00019189823188489
16360000,0.000192319299868525
16400000,0.000192275320361689
16440000,0.000191589460886235
16480000,0.000191776617876482
16520000,0.000190053760338956
16560000,0.000191830325157897
16600000,0.000190882626454851
16640000,0.000191126150314406
16680000,0.000191334669498532
16720000,0.000190744728781827
16760000,0.000190436629998039
16800000,0.000190110290198661
16840000,0.000190107169140502
16880000,0.000189931971452368
16920000,0.000189340749650823
16960000,0.000189510169444359
1.7e+07,0.000190406716719968
17040000,0.000188842103835053
17080000,0.000190580416983797
17120000,0.000189706633726085
17160000,0.000190443716477323
17200000,0.000189783519298381
17240000,0.000190272418712541
17280000,0.00018952072034561
17320000,0.000188975105756108
17360000,0.000189629576959598
17400000,0.000189241888451687
17440000,0.000188684018712711
17480000,0.000187771832881832
17520000,0.000189306672225686
17560000,0.000190196269972934
17600000,0.000189767426929756
17640000,0.000189470657208463
17680000,0.000188735314793953
17720000,0.000188459137358492
17760000,0.000188956746722887
17800000,0.000187282677111621
17840000,0.000187163726677542
17880000,0.000188365966471951
17920000,0.000189003726032082
17960000,0.000189278292075393
1.8e+07,0.000187776599086227
18040000,0.000188495091584047
18080000,0.000187341286257925
18120000,0.000189799852188306
18160000,0.000188439067560458
18200000,0.000188383732551896
18240000,0.000189270935637122
18280000,0.000188299629957312
18320000,0.000189064557581471
18360000,0.000187504503839309
18400000,0.000188551257516265
18440000,0.0001882935008867
18480000,0.000187037154785664
18520000,0.000188338078760633
18560000,0.000187312860930255
18600000,0.000188921260320487
18640000,0.000187450542098475
18680000,0.00018808858447739
18720000,0.000187525134493678
18760000,0.000188496085606297
18800000,0.000187786620066877
18840000,0.000187946618769128
18880000,0.0001881408708458
18920000,0.000188066960973977
18960000,0.000187085150596817
1.9e+07,0.000188659114638004
19040000,0.000187792398251516
19080000,0.000189629332362925
19120000,0.000186615129570784
19160000,0.00018734357694192
19200000,0.000186916079630359
19240000,0.000188096489174054
19280000,0.000187466407001104
19320000,0.000187639818957185
19360000,0.000187003613698004
19400000,0.000185708265552324
19440000,0.000186193577148639
19480000,0.000186836436405673
19520000,0.00018788855645248
19560000,0.000188186933936426
19600000,0.000188180457644121
19640000,0.000187412732772781
19680000,0.000187452397166907
19720000,0.000188492371233698
19760000,0.000187626304155304
19800000,0.00018801252718768
19840000,0.000186319305200105
19880000,0.000186420663041632
19920000,0.000187274443607497
19960000,0.000186741492840715
2e+07,0.000187867251836124
20040000,0.000188639961579281
20080000,0.000187797388982527
20120000,0.000187021282648787
20160000,0.000187616687982204
20200000,0.000186813718682967
20240000,0.000186883123239272
20280000,0.000185716184245816
20320000,0.000186366342907263
20360000,0.000186987765045779
20400000,0.000186162536547106
20440000,0.000186786242800062
20480000,0.000187502829781208
20520000,0.000186259415987685
20560000,0.00018541027528919
20600000,0.000186487651579238
20640000,0.000186931689789986
20680000,0.000186632557038259
20720000,0.000186856430711933
20760000,0.000186819848406205
20800000,0.000186228467061637
20840000,0.000186271484736417
20880000,0.00018655965951083
20920000,0.000186096217028042
20960000,0.000186522086814481
2.1e+07,0.000186004330120778
21040000,0.000187294975092931
21080000,0.00018613865422224
21120000,0.000186807042255633
21160000,0.000186225917280272
21200000,0.000185736149135154
21240000,0.00018585932215348
21280000,0.000185758935319687
21320000,0.000186021578957681
21360000,0.000185529817686644
21400000,0.000184986948164758
21440000,0.000184155369327692
21480000,0.000184642083968896
21520000,0.000185224794979408
21560000,0.000184783137774366
21600000,0.000185900685634484
21640000,0.000184848962701037
21680000,0.000186137121250504
21720000,0.000185004738872186
21760000,0.000186628717017265
21800000,0.000185712913200666
21840000,0.000183916496521257
21880000,0.000184477141763999
21920000,0.000185050262154946
21960000,0.00018537994616471
2.2e+07,0.00018419037679871
22040000,0.00018532543427967
22080000,0.000187209905335679
22120000,0.000184921900026558
22160000,0.000184494104807079
22200000,0.000185534211832494
22240000,0.000186414411432835
22280000,0.000184833341961636
22320000,0.000184457814907181
22360000,0.000184241120300133
22400000,0.000184173987000618
22440000,0.000182560073184207
22480000,0.000184677228781614
22520000,0.000182519384978507
22560000,0.000182582498477589
22600000,0.000182922652384449
22640000,0.000183821597060366
22680000,0.000184946777987617
22720000,0.000182976964748851
22760000,0.000185952304360883
22800000,0.000183107854790758
22840000,0.000184384452789546
22880000,0.00018459609722892
22920000,0.000184395500900965
22960000,0.00018441156631604
2.3e+07,0.000182640275900943
23040000,0.00018319061869849
23080000,0.000183959296389386
23120000,0.000184725455886287
23160000,0.000183422645330857
23200000,0.00018500109997973
23240000,0.000183779335976584
23280000,0.000185553552720069
23320000,0.000183594682505738
23360000,0.000182165059055896
23400000,0.000182297988274485
23440000,0.00018277962076362
23480000,0.000184075034656416
23520000,0.000183555836018091
23560000,0.000182888695359548
23600000,0.000182570137553457
23640000,0.000183925124147566
23680000,0.000183373828945523
23720000,0.000183393987965873
23760000,0.000182993420272599
23800000,0.000184023267142892
23840000,0.000182342497510728
23880000,0.000182019976613326
23920000,0.000182588539383862
23960000,0.000181896718582011
2.4e+07,0.000183656285878614
24040000,0.000185363386233458
24080000,0.000185336256008867
24120000,0.000187415988272185
24160000,0.00018461855983024
24200000,0.000188473484380775
24240000,0.000185115674633385
24280000,0.000187793027428006
24320000,0.000185536259663118
24360000,0.000185025157592398
24400000,0.000185021513167787
24440000,0.000189374231530742
24480000,0.000185147993138476
24520000,0.000189105785777717
24560000,0.000187554402371423
24600000,0.000186566112234381
24640000,0.000189410880756698
24680000,0.000186363962692642
24720000,0.000184982393502474
24760000,0.000188225730488136
24800000,0.000184496887725856
24840000,0.000189793918347436
24880000,0.000184832610070009
24920000,0.000182901956345902
24960000,0.000182013346710664
2.5e+07,0.000183100229118237
25040000,0.000185114536537891
25080000,0.000181925624086252
25120000,0.000185423368522207
25160000,0.000184491371242247
25200000,0.00018206353895578
25240000,0.000183241649011173
25280000,0.000181578998691753
25320000,0.000181315169653044
25360000,0.000182758270399718
25400000,0.0001828352782109
25440000,0.00018248041624908
25480000,0.000183615949709508
25520000,0.000182100204976328
25560000,0.000183292781988934
25600000,0.000181455714195833
25640000,0.000183093506101063
25680000,0.000183227586836168
25720000,0.000182203239565749
25760000,0.000182568912578228
25800000,0.000182683804470191
25840000,0.000182932838811393
25880000,0.000181865441667113
25920000,0.000181859579194995
25960000,0.000181056581073324
2.6e+07,0.000181142244597179
26040000,0.000181231628246441
26080000,0.00018147423764485
26120000,0.000181014128298397
26160000,0.000182131690279528
26200000,0.000180308417309892
26240000,0.000181433975911177
26280000,0.000179844643530182
26320000,0.000180967967688091
26360000,0.000181076236974148
26400000,0.000181545634689321
26440000,0.000180978156820724
26480000,0.000181230553930271
26520000,0.000182151214681323
26560000,0.000182679384142974
26600000,0.000180800256586645
26640000,0.000181429119302189
26680000,0.000180768363156431
26720000,0.00018113526409692
26760000,0.000181385353485163
26800000,0.00018199274673437
26840000,0.000182352169355664
26880000,0.000182476034156177
26920000,0.000181734776577219
26960000,0.000181121118025622
2.7e+07,0.000182310883936104
27040000,0.000181815905832209
27080000,0.000182387487341831
27120000,0.000181369928491135
27160000,0.000181402330847595
27200000,0.00017997379974893
27240000,0.000179771762909484
27280000,0.000181372682536392
27320000,0.000180435217703942
27360000,0.00018029594623372
27400000,0.000180439764231111
27440000,0.000181460747251806
27480000,0.000179782486043282
27520000,0.000180159678722343
27560000,0.000180240697246789
27600000,0.000180608766291229
27640000,0.000180725166189679
27680000,0.000179139155649338
27720000,0.000180390648917872
27760000,0.000179827338352543
27800000,0.000181189930351511
27840000,0.000179973882317011
27880000,0.000179454702564692
27920000,0.000179104361148433
27960000,0.000180534606218461
2.8e+07,0.00018147299457835
28040000,0.000178614206562965
28080000,0.000179983335846557
28120000,0.000180379646243384
28160000,0.00018014447255898
28200000,0.000180892173293159
28240000,0.000178927051788548
28280000,0.000178580079469091
28320000,0.000180211232547847
28360000,0.000178264785490986
28400000,0.000179914933812311
28440000,0.000179967904213273
28480000,0.000181053652907518
28520000,0.000180492075358157
28560000,0.000180962965592946
28600000,0.000179011742471249
28640000,0.000180609104715568
28680000,0.000178565551953819
28720000,0.000179863079231571
28760000,0.000180621558095195
28800000,0.000180234012019593
28840000,0.000179184330079719
28880000,0.00018001104983527
28920000,0.000178243248993211
28960000,0.000177954346554994
2.9e+07,0.000179830057073367
29040000,0.000179050052478074
29080000,0.000178575856808549
29120000,0.000179395713228815
29160000,0.000180055910994871
29200000,0.000178343685113403
29240000,0.000179449329095554
29280000,0.000178088113356031
29320000,0.00017895292493549
29360000,0.000178730546363898
29400000,0.000176301311515784
29440000,0.000178718650572562
29480000,0.000177955500086899
29520000,0.000177633411465387
29560000,0.000178463483741428
29600000,0.000179169356518444
29640000,0.000178142762209874
29680000,0.000179119268540488
29720000,0.000178204553294285
29760000,0.000178214216067156
29800000,0.000177191854469993
29840000,0.000177786135273604
29880000,0.000178275289034736
29920000,0.000178357875674964
29960000,0.000177779323899915
3e+07,0.000177791317801468
30040000,0.000177993806180535
30080000,0.000177364819342246
30120000,0.000178424849454481
30160000,0.000176446168473065
30200000,0.000177514512058595
30240000,0.000179366373447934
30280000,0.000176984236255123
30320000,0.000177757945423842
30360000,0.000179138438173113
30400000,0.000177653205129809
30440000,0.000177772238560568
30480000,0.000175875906350516
30520000,0.000177157589154116
30560000,0.000176962065374605
30600000,0.000176208367272334
30640000,0.000176543251406426
30680000,0.000175091826622031
30720000,0.000176001407497883
30760000,0.000175656434517207
30800000,0.00017626236069302
30840000,0.000176958478441393
30880000,0.000176794287067965
30920000,0.000176625482982639
30960000,0.000177237603927794
3.1e+07,0.000176105739675173
31040000,0.000176685848146592
31080000,0.000175637834030098
31120000,0.000175196941984219
31160000,0.000175310849372189
31200000,0.000174752778384169
31240000,0.000174445721859786
31280000,0.000175488823974639
31320000,0.000175270582161444
31360000,0.000175398607911843
31400000,0.000179137249303197
31440000,0.000175296753504815
31480000,0.000177599059148714
31520000,0.000175272700146498
31560000,0.00017454993298528
31600000,0.00017575710555118
31640000,0.000175829617677614
31680000,0.000174438137583334
31720000,0.000175406755594766
31760000,0.000173862245931529
31800000,0.000174023919754691
31840000,0.000175009305454947
31880000,0.000175412331772939
31920000,0.000176236120899018
31960000,0.000176058502272061
3.2e+07,0.000174087996691591
32040000,0.000173701345978259
32080000,0.000174906691032443
32120000,0.000174472024330806
32160000,0.000175308282897034
32200000,0.000173930540797647
32240000,0.000174631767762876
32280000,0.000174071903090565
32320000,0.000173783165157547
32360000,0.000174571798718981
32400000,0.000176076972141205
32440000,0.000174544501616732
32480000,0.000174305127044068
32520000,0.000174563896387346
32560000,0.000175303003273235
32600000,0.000173644976789242
32640000,0.000174111946554705
32680000,0.000174780506149383
32720000,0.000174314992457602
32760000,0.000175395470345053
32800000,0.000174180815838393
32840000,0.000174953403339197
32880000,0.000173868384070108
32920000,0.000174145423353085
32960000,0.000175353755152933
3.3e+07,0.000174804729552438
33040000,0.000173722819881611
33080000,0.000174057029647896
33120000,0.000174988425913524
33160000,0.000174517600844334
33200000,0.000173891323671531
33240000,0.000173311492814145
33280000,0.000174479268353381
33320000,0.000173580751223433
33360000,0.000172945385694041
33400000,0.000174576251987673
33440000,0.000173098335423698
33480000,0.000172521676026802
33520000,0.000173466035759835
33560000,0.000172741834849108
33600000,0.00017267927005541
33640000,0.000172750002224261
33680000,0.000172508392958476
33720000,0.000171873963082482
33760000,0.000172800155510863
33800000,0.000173156347658096
33840000,0.000171959947530849
33880000,0.000173531804187966
33920000,0.00017384058648185
33960000,0.000171864986767161
3.4e+07,0.000172508330656198
34040000,0.000171835872471316
34080000,0.000172404064089717
34120000,0.000172554101438603
34160000,0.000172035591652955
34200000,0.000172458193260997
34240000,0.000173178535370064
34280000,0.000173511429709301
34320000,0.000173127250952447
34360000,0.000170936800414547
34400000,0.000173336611592991
34440000,0.000172609815675979
34480000,0.000171927444586897
34520000,0.000172824049938612
34560000,0.000173641567481828
34600000,0.000172798046311662
34640000,0.000173287282029526
34680000,0.000172259742235832
34720000,0.000172580853116918
34760000,0.000172311932474035
34800000,0.000172497824893042
34840000,0.00017108920449001
34880000,0.000171328581137261
34920000,0.000172134889846829
34960000,0.000171484101332639
3.5e+07,0.000171223070862207
35040000,0.000172352753341466
35080000,0.000170832720736223
35120000,0.000171465484255299
35160000,0.000171070086497299
35200000,0.000170537980895303
35240000,0.000171683335769127
35280000,0.000171565682507295
35320000,0.000172705281377231
35360000,0.000172060947420146
35400000,0.000171802448138245
35440000,0.000172734146541135
35480000,0.000170939598018729
35520000,0.000171024391529656
35560000,0.000170902725085983
35600000,0.000171430989904261
35640000,0.000171919552584429
35680000,0.00017118584706263
35720000,0.000170502568746274
35760000,0.000170762760551364
35800000,0.000171554352041418
35840000,0.000171170970606994
35880000,0.000171812151296524
35920000,0.000170364910750182
35960000,0.00016988058703882
3.6e+07,0.000170563013917253
36040000,0.000170365695560481
36080000,0.000170915040481209
36120000,0.000170119476560258
36160000,0.000170848505518664
36200000,0.000170043097096238
36240000,0.000169882463923994
36280000,0.000171883152025026
36320000,0.00017118084170922
36360000,0.000170543159094676
36400000,0.000169813380942812
36440000,0.000168738589535847
36480000,0.000169567647837936
36520000,0.000169327841924255
36560000,0.000170049503982802
36600000,0.000169586160371711
36640000,0.000170834153055306
36680000,0.00017126901195068
36720000,0.000169386288188782
36760000,0.000169758376654661
36800000,0.000170978032179764
36840000,0.000169753307164636
36880000,0.000169988918940767
36920000,0.000169714193345187
36960000,0.000170220908938381
3.7e+07,0.000170730191949034
37040000,0.000170454043899509
37080000,0.000169671126401447
37120000,0.000169349496883703
37160000,0.000169820118627345
37200000,0.000170367608174593
37240000,0.000169751392211147
37280000,0.00016856512894023
37320000,0.000169288276149519
37360000,0.000169802618174757
37400000,0.000168163698577608
37440000,0.000168705015228853
37480000,0.000169154979284987
37520000,0.000168558672126743
37560000,0.000169645664999099
37600000,0.000170289543159806
37640000,0.000169733163889432
37680000,0.000169863641736633
37720000,0.000169468168366589
37760000,0.000170462206214119
37800000,0.000169163368509078
37840000,0.000170385407571715
37880000,0.000169751429562917
37920000,0.00017037440898595
37960000,0.000168834396829117
3.8e+07,0.000169756314605555
38040000,0.000169564797677725
38080000,0.000169560609556646
38120000,0.00016840897323126
38160000,0.00016970465153313
38200000,0.00017009840086658
38240000,0.000169850326342015
38280000,0.000169573212322999
38320000,0.000169489236733533
38360000,0.000169819093229871
38400000,0.000169324796001647
38440000,0.000169589457949466
38480000,0.000169606574898036
38520000,0.000169012946885596
38560000,0.000168496159609298
38600000,0.000170620417407337
38640000,0.000169346200464482
38680000,0.000169019340188665
38720000,0.000168791178752722
38760000,0.000170651805269943
38800000,0.000169907380829918
38840000,0.000169969407299526
38880000,0.000168612130434183
38920000,0.000170797999442049
38960000,0.000168620224735139
3.9e+07,0.000168279067347521
39040000,0.000168580894559609
39080000,0.000169499866793601
39120000,0.000167241206201234
39160000,0.000168217675459613
39200000,0.000169737488186579
39240000,0.000169341056119756
39280000,0.000168926815130186
39320000,0.000169961183443073
39360000,0.000167267066644387
39400000,0.000168314083008764
39440000,0.0001687564066059
39480000,0.000168943846494742
39520000,0.000168281977380206
39560000,0.000169104167859809
39600000,0.000167722668484627
39640000,0.000168659568807468
39680000,0.000169178330069626
39720000,0.000169263532709353
39760000,0.000167527697757336
39800000,0.000167752834994145
39840000,0.000170001454392279
39880000,0.000167761241061265
39920000,0.000168009742497114
39960000,0.000168186661008011
4e+07,0.000168094607268248
40040000,0.00016875769991327
40080000,0.000171083756054422
40120000,0.000168067005689839
40160000,0.00017237696801073
40200000,0.000168124782707449
40240000,0.000170090686252845
40280000,0.000167661210539648
40320000,0.000168917024876166
40360000,0.000168328345159747
40400000,0.000168254365574158
40440000,0.000167918861166785
40480000,0.00016970231540052
40520000,0.000167192668880338
40560000,0.000168174906205985
40600000,0.000168686889196301
40640000,0.000166853298954081
40680000,0.000167052859760617
40720000,0.000167006915787792
40760000,0.000168259426809842
40800000,0.000167313697906964
40840000,0.000167729939462354
40880000,0.000168259618257701
40920000,0.000166592350457218
40960000,0.000168046720255239
4.1e+07,0.000168598126700599
41040000,0.000167885707787208
41080000,0.000167409707588757
41120000,0.00016787338869962
41160000,0.000168557603803956
41200000,0.000168575640925142
41240000,0.00016831045083767
41280000,0.000167721857849896
41320000,0.000168680423635944
41360000,0.000167686052422816
41400000,0.000167611274941063
41440000,0.000168412515308526
41480000,0.000168182179544039
41520000,0.000167516210521028
41560000,0.000167457707235495
41600000,0.000168342358756501
41640000,0.000168305676353812
41680000,0.000167936825020979
41720000,0.000167224025977155
41760000,0.000167592933656905
41800000,0.000166802488421804
41840000,0.000167474298641534
41880000,0.00016775956602302
41920000,0.000167397140318913
41960000,0.000168150504308768
4.2e+07,0.000169232036593669
42040000,0.000170043696370006
42080000,0.000168501901226603
42120000,0.000167450389750993
42160000,0.000168385462496408
42200000,0.000167453198457928
42240000,0.000167904216106679
42280000,0.000167713620065109
42320000,0.000168275276743176
42360000,0.000167698315280275
42400000,0.000167742352237033
42440000,0.00016731544998682
42480000,0.000169207067749336
42520000,0.000168102004272936
42560000,0.000166705565073984
42600000,0.000167583324439584
42640000,0.00016864992656657
42680000,0.000167856597779721
